geneIDs	feature	id	fc	pval	qval	t_name	gene_name
MSTRG.22666	transcript	256066	1.01462940233243	0.97096107452569	0.994838214201215	MSTRG.22666.4	MSTRG.22666
MSTRG.22670	transcript	256088	0.52731979216079	0.0345338075376964	0.444092431432084	CHS.125031	LOC100288073
MSTRG.22672	transcript	256101	0.747889492606275	0.235038660359877	0.765650383418405	CHS.125035	NACA3P
MSTRG.22673	transcript	256108	0.701746332392826	0.0907451745289019	0.594300018054232	CHS.125036	RPL21P51
MSTRG.22675	transcript	256115	0.726566039740027	0.306656277705414	0.814112846647789	MSTRG.22675.1	TMEM192
MSTRG.22675	transcript	256117	1.93920575613943	0.186042593344047	0.718967249376651	CHS.41736.2	TMEM192
MSTRG.22677	transcript	256136	0.605546578166906	0.539410803387568	0.921572638247181	MSTRG.22677.1	MSMO1
MSTRG.22676	transcript	256140	1.43317612826769	0.2076209975722	0.741139266432057	CHS.41737.26	KLHL2
MSTRG.22677	transcript	256146	1.63642303413157	0.201722657716884	0.734903437523031	CHS.41741.1	MSMO1
MSTRG.22677	transcript	256147	0.926014635958787	0.798125125776736	0.979429142361407	CHS.41741.2	MSMO1
MSTRG.22677	transcript	256148	0.869656963344465	0.671095549796078	0.955069591812694	CHS.41741.3	MSMO1
MSTRG.22677	transcript	256149	0.923596397189721	0.771491241279417	0.976405788303111	CHS.41741.4	MSMO1
MSTRG.22677	transcript	256152	2.13006309920927	0.29121941882059	0.804686512681496	CHS.41741.8	MSMO1
MSTRG.22677	transcript	256159	0.985466326426388	0.981774513126647	0.996569159832737	CHS.41741.18	MSMO1
MSTRG.22680	transcript	256161	0.77620861987895	0.541038708671174	0.921678698508031	CHS.41743.1	CPE
MSTRG.22680	transcript	256162	1.21091051608171	0.751499186962353	0.972632893795057	CHS.41743.2	CPE
MSTRG.22680	transcript	256163	0.367515507072938	0.0104625516033933	0.321974930660124	CHS.41743.3	CPE
MSTRG.22680	transcript	256166	0.815116251354665	0.749864517060773	0.972580472641319	CHS.41743.6	CPE
MSTRG.22687	transcript	256214	2.07599011611036	0.279628284730761	0.796123637882541	CHS.41758.6	ANXA10
MSTRG.22689	transcript	256218	3.50567114418164	0.108096732639742	0.626299135282413	CHS.41760.2	DDX60
MSTRG.22689	transcript	256219	1.39719157648698	0.364060422696298	0.849115375083992	MSTRG.22689.2	DDX60
MSTRG.22689	transcript	256220	2.14535615212687	0.143828260735843	0.679095565589836	CHS.41760.3	DDX60
MSTRG.22690	transcript	256228	1.47467499152475	0.21788238863651	0.750171272483726	CHS.41762.1	DDX60L
MSTRG.22692	transcript	256272	0.71240715942947	0.295408007104075	0.807343917403905	CHS.41764.20	PALLD
MSTRG.22692	transcript	256279	1.59682785945394	0.371328023936575	0.853573813846212	CHS.41764.31	PALLD
MSTRG.22692	transcript	256283	1.13449620734291	0.727168518440441	0.968181774319132	CHS.41764.36	PALLD
MSTRG.22692	transcript	256284	2.06176811070135	0.300327677271988	0.809852071639596	CHS.41764.37	PALLD
MSTRG.22692	transcript	256287	1.03999917617232	0.909357904361382	0.989267450437849	MSTRG.22692.25	PALLD
MSTRG.22692	transcript	256288	1.17849885044965	0.747880566450727	0.97222376352514	CHS.41764.42	PALLD
MSTRG.22698	transcript	256309	1.30444021138746	0.514405321864449	0.917114430748962	CHS.41770.12	CBR4
MSTRG.22698	transcript	256310	1.18479703116512	0.71844979709853	0.968181774319132	MSTRG.22698.12	CBR4
MSTRG.22702	transcript	256325	1.07395184688427	0.858028410127251	0.988632725869433	CHS.41777.2	SH3RF1
MSTRG.22706	transcript	256378	0.552068926132072	0.268914988350077	0.79069263314725	CHS.41786.16	CLCN3
MSTRG.22708	transcript	256381	0.818674611236231	0.492840051040954	0.909644047936499	CHS.41788.2	HPF1
MSTRG.22708	transcript	256382	0.901370151486062	0.859562685439983	0.988777280332437	CHS.41788.3	HPF1
MSTRG.22708	transcript	256383	0.827302334688868	0.684563413527911	0.958436639057196	CHS.41788.4	HPF1
MSTRG.22709	transcript	256392	0.365985922269937	0.107115292734695	0.625413505479947	MSTRG.22709.1	MSTRG.22709
MSTRG.22713	transcript	256405	1.38546177711741	0.3430200614818	0.83802527441978	CHS.41793.7	MFAP3L
MSTRG.22714	transcript	256430	1.66537272001709	0.185114663748982	0.717870080517995	CHS.41797.3	AADAT
MSTRG.22714	transcript	256431	2.79887094450713	0.0254987804872576	0.408105961669826	CHS.41797.4	AADAT
MSTRG.22714	transcript	256434	1.74706116012443	0.0736746203535031	0.558306323810076	CHS.41797.7	AADAT
MSTRG.22714	transcript	256441	1.77648962620691	0.0646281158861173	0.542818887033222	CHS.41797.14	AADAT
MSTRG.22717	transcript	256448	1.16285536328372	0.533512188549573	0.921572638247181	CHS.125042	HSP90AA6P
MSTRG.22718	transcript	256449	0.963451694481025	0.969126543741521	0.994838214201215	MSTRG.22718.1	MSTRG.22718
MSTRG.22719	transcript	256517	0.925734705213113	0.771846582735288	0.976455621690307	CHS.41821.5	HMGB2
MSTRG.22719	transcript	256525	1.22612666269284	0.643831796635243	0.953853336958739	CHS.41821.14	HMGB2
MSTRG.22719	transcript	256526	0.574523441001003	0.522961554860804	0.920041660590542	CHS.41821.15	HMGB2
MSTRG.22729	transcript	256609	0.882695707614338	0.232868767668418	0.764735332860507	MSTRG.22729.1	MSTRG.22729
MSTRG.22731	transcript	256611	0.794002104728212	0.152792563115024	0.683428797525799	CHS.125048	RANP6
MSTRG.22737	transcript	256650	0.616726697694659	0.245470685823592	0.772607780164935	CHS.41842.3	FBXO8
MSTRG.22737	transcript	256651	3.00363209794696	0.0109480993273259	0.323124606076951	CHS.41842.4	FBXO8
MSTRG.22737	transcript	256653	1.34525575625566	0.498372405217241	0.911756784434486	CHS.41842.6	FBXO8
MSTRG.22740	transcript	256683	0.325923884069058	0.0182783510668685	0.375887845169409	CHS.41845.2	HPGD
MSTRG.22740	transcript	256687	0.739481742072575	0.343600194014876	0.83821220771637	CHS.41845.6	HPGD
MSTRG.22740	transcript	256689	14.6734539162247	0.00733716910921089	0.309080706959204	CHS.41845.8	HPGD
MSTRG.22740	transcript	256690	4.66860652465332	0.0221176854105973	0.392883968163261	CHS.41845.9	HPGD
MSTRG.22740	transcript	256693	4.33479392347939	0.0190729312825229	0.378628333845531	CHS.41845.12	HPGD
MSTRG.22740	transcript	256695	1.47136226943508	0.278853007819166	0.795425830036023	CHS.41845.14	HPGD
MSTRG.22740	transcript	256697	1.56062982475008	0.2114680821695	0.744422372815444	CHS.41845.16	HPGD
MSTRG.22747	transcript	256806	0.968975743756605	0.952789065592857	0.994436820916606	CHS.41865.1	SPCS3
MSTRG.22747	transcript	256811	1.06348291281264	0.928756167491768	0.991761818831958	CHS.41865.6	SPCS3
MSTRG.22755	transcript	256850	0.942103332704802	0.788315012648728	0.978897055375365	CHS.41882.5	AGA
MSTRG.22758	transcript	256860	0.856144993960639	0.695310019411607	0.961553013158555	MSTRG.22758.1	MSTRG.22758
MSTRG.22760	transcript	256979	0.521955920504835	0.0103718928013519	0.321974930660124	CHS.41916.14	DCTD
MSTRG.22760	transcript	256985	0.859511440906883	0.669571084272451	0.954993705464538	CHS.41916.20	DCTD
MSTRG.22760	transcript	256986	1.54340684359751	0.357627998417492	0.845398591059521	CHS.41916.21	DCTD
MSTRG.22760	transcript	256990	1.21837426084696	0.82714058844775	0.984823774339926	CHS.41916.25	DCTD
MSTRG.22760	transcript	256992	0.826841077465819	0.682574847161372	0.95825295945549	CHS.41916.27	DCTD
MSTRG.22760	transcript	256993	1.4682873297052	0.638497674310764	0.95293589252419	CHS.41916.28	DCTD
MSTRG.22768	transcript	257037	0.793838602770994	0.348176731191483	0.839031115791976	CHS.41940.4	ING2
MSTRG.22770	transcript	257085	0.476534255132083	0.0200122731792872	0.382388455143256	CHS.41948.21	TRAPPC11
MSTRG.22772	transcript	257114	0.83502930578637	0.581801705763161	0.93523103076197	CHS.41953.3	ENPP6
MSTRG.22775	transcript	257138	0.395907397114313	0.000379360161840259	0.118779316064193	MSTRG.22775.6	MSTRG.22775
MSTRG.22777	transcript	257146	0.833528805062083	0.639985663433639	0.953509199752134	MSTRG.22777.1	MSTRG.22777
MSTRG.22779	transcript	257157	1.48525785939637	0.328661933162029	0.828320215205452	MSTRG.22779.3	IRF2
MSTRG.22779	transcript	257159	1.20711516584792	0.578531031337181	0.934443069437729	CHS.41963.5	IRF2
MSTRG.22779	transcript	257162	1.04563264332564	0.89435884546375	0.989267450437849	CHS.41963.8	IRF2
MSTRG.22779	transcript	257163	1.19293188447744	0.745180811051788	0.971713067908171	CHS.41963.10	IRF2
MSTRG.22779	transcript	257164	2.04768754384366	0.0287813779977044	0.419241445877621	MSTRG.22779.9	IRF2
MSTRG.22781	transcript	257174	0.846494791559639	0.532387594802283	0.921572638247181	CHS.41968.2	LVCAT8
MSTRG.22781	transcript	257175	0.91892392826894	0.776043890230151	0.976760390953625	CHS.41968.3	LVCAT8
MSTRG.22782	transcript	257184	0.690092220264673	0.582568711434893	0.935343466712956	CHS.41969.7	CASP3
MSTRG.22782	transcript	257185	1.36453110017343	0.654972196847372	0.954989007043131	CHS.41969.8	CASP3
MSTRG.22784	transcript	257227	0.99975836864736	0.999401370844841	0.999894015612673	CHS.41971.2	CENPU
MSTRG.22784	transcript	257229	0.609157962407814	0.422217090193093	0.881449523317243	CHS.41971.4	CENPU
MSTRG.22786	transcript	257235	1.07680310997675	0.718142840419566	0.968181774319132	CHS.41974.1	ACSL1
MSTRG.22786	transcript	257236	2.31700811682279	0.0832271912484781	0.580767727768208	CHS.41974.2	ACSL1
MSTRG.22786	transcript	257237	2.31006680397289	0.0308544953562275	0.431386529527778	CHS.41974.3	ACSL1
MSTRG.22786	transcript	257238	2.4924859239896	0.0388583070353176	0.462559922396992	CHS.41974.5	ACSL1
MSTRG.22786	transcript	257239	2.37453707743463	0.0271265368900591	0.413347359830562	CHS.41974.6	ACSL1
MSTRG.22786	transcript	257240	2.25155001244198	0.0201561882850456	0.38300250200242	CHS.41974.7	ACSL1
MSTRG.22786	transcript	257241	2.23875041895618	0.0211812867584977	0.38846047001551	CHS.41974.8	ACSL1
MSTRG.22786	transcript	257246	2.28581837107157	0.140564163482332	0.674006945093301	CHS.41974.13	ACSL1
MSTRG.22786	transcript	257247	2.35662916370152	0.0243340514175641	0.402686537353128	CHS.41974.14	ACSL1
MSTRG.22786	transcript	257248	1.73885322530424	0.141154337978568	0.675870245690731	CHS.41974.16	ACSL1
MSTRG.22786	transcript	257249	2.38417211394249	0.0239204512564637	0.399676885564496	CHS.41974.17	ACSL1
MSTRG.22786	transcript	257250	1.87079554241219	0.144458827462469	0.67922812750602	CHS.41974.18	ACSL1
MSTRG.22786	transcript	257251	1.42588172167406	0.388871867896472	0.864272991852794	CHS.41974.19	ACSL1
MSTRG.22786	transcript	257255	1.69488791409853	0.374079820073833	0.854963008117376	CHS.41974.25	ACSL1
MSTRG.22786	transcript	257258	0.664059685446377	0.297383952675182	0.808432957351081	CHS.41974.28	ACSL1
MSTRG.22790	transcript	257272	1.37573276844565	0.440904192442468	0.888854271437398	MSTRG.22790.2	LINC01093
MSTRG.22790	transcript	257273	2.27779661947701	0.0893496389041416	0.591290653927849	CHS.41983.4	LINC01093
MSTRG.22790	transcript	257274	1.73978490886423	0.0514078696471142	0.505660466346972	CHS.41983.5	LINC01093
MSTRG.22790	transcript	257275	1.4888181614004	0.130717573294749	0.664048979221465	CHS.41983.6	LINC01093
MSTRG.22791	transcript	257276	0.847100047464185	0.719905050097785	0.968181774319132	MSTRG.22791.1	MSTRG.22791
MSTRG.22794	transcript	257303	1.23878191302372	0.434607675815722	0.886654149371145	CHS.41994.1	SLC25A4
MSTRG.22794	transcript	257305	0.335645724946371	0.0303292419861079	0.428737400570573	CHS.41994.3	SLC25A4
MSTRG.22794	transcript	257311	1.01917487840132	0.985480511948524	0.996878490660608	CHS.41994.11	SLC25A4
MSTRG.22794	transcript	257312	1.17783194312604	0.705931342469922	0.96460022269681	CHS.41994.12	SLC25A4
MSTRG.22794	transcript	257313	0.445226584322074	0.297089431732634	0.808432957351081	CHS.41994.13	SLC25A4
MSTRG.22795	transcript	257321	1.66685563934476	0.169585732975515	0.702462117605755	CHS.41995.7	CFAP97
MSTRG.22795	transcript	257325	0.911924937155291	0.867454408788976	0.989267450437849	CHS.41995.11	CFAP97
MSTRG.22800	transcript	257377	1.3686195918069	0.488520491645738	0.908218428809015	CHS.42000.4	ANKRD37
MSTRG.22800	transcript	257384	1.19176851496	0.688943459385769	0.959686032726366	CHS.42000.10	ANKRD37
MSTRG.22800	transcript	257386	1.25590747069395	0.525763956209676	0.92058395220545	CHS.42000.12	ANKRD37
MSTRG.22801	transcript	257388	0.82562814335419	0.367430919389387	0.851028246137505	CHS.42003.2	UFSP2
MSTRG.22806	transcript	257504	0.992451348934529	0.983987031484282	0.996821664844436	MSTRG.22806.50	MSTRG.22806
MSTRG.22812	transcript	257544	1.20605045612785	0.749955329455782	0.972580472641319	MSTRG.22812.1	MSTRG.22812
MSTRG.22814	transcript	257553	2.34331967188853	0.0181502568158762	0.375887845169409	CHS.42017.2	TLR3
MSTRG.22814	transcript	257555	2.28832980284752	0.0253988381623642	0.407948958035439	CHS.42017.6	TLR3
MSTRG.22815	transcript	257579	1.31186559203162	0.410436065028329	0.873894879643132	CHS.42018.23	FAM149A
MSTRG.22815	transcript	257585	0.997433711127545	0.994926503867615	0.998977295227575	MSTRG.22815.28	FAM149A
MSTRG.22815	transcript	257586	1.21077820330638	0.600784664371914	0.941690436254991	MSTRG.22815.27	FAM149A
MSTRG.22817	transcript	257599	0.704658121994867	0.391013337911807	0.864272991852794	MSTRG.22817.5	CYP4V2
MSTRG.22817	transcript	257600	0.895754316076512	0.745124104033698	0.971713067908171	CHS.42021.7	CYP4V2
MSTRG.22817	transcript	257606	0.607881731732511	0.232874504116981	0.764735332860507	CHS.42021.13	CYP4V2
MSTRG.22817	transcript	257607	1.56836241518585	0.199006740727736	0.73239503848924	CHS.42021.17	CYP4V2
MSTRG.22817	transcript	257608	4.07023794142826	0.000321143167168803	0.112503076560939	CHS.42021.19	CYP4V2
MSTRG.22817	transcript	257609	5.73616603650547	0.0372186664677219	0.456915282476393	CHS.42021.20	CYP4V2
MSTRG.22818	transcript	257611	1.6927338134773	0.27190930681832	0.792579849184323	CHS.42022.2	KLKB1
MSTRG.22818	transcript	257613	1.65395425274133	0.307209433813879	0.814677425492439	CHS.42022.4	KLKB1
MSTRG.22818	transcript	257614	0.606659917287935	0.119775673474791	0.645747493480504	CHS.42022.5	KLKB1
MSTRG.22818	transcript	257615	1.42840877647538	0.391905044869469	0.864272991852794	CHS.42022.6	KLKB1
MSTRG.22818	transcript	257617	1.64967105267055	0.161907844007304	0.695184323774264	CHS.42022.8	KLKB1
MSTRG.22818	transcript	257618	2.17272114450096	0.305380124579417	0.813971534826092	MSTRG.22818.9	KLKB1
MSTRG.22818	transcript	257619	0.902016087377027	0.682846426671012	0.958276714935638	CHS.42022.9	KLKB1
MSTRG.22818	transcript	257620	1.90109059452897	0.169157702752629	0.701546518993142	CHS.42022.10	KLKB1
MSTRG.22818	transcript	257621	1.73789206665723	0.259107904897898	0.784189182173662	MSTRG.22818.8	KLKB1
MSTRG.22818	transcript	257622	2.06073916338027	0.301855592874265	0.811113009897289	MSTRG.22818.13	KLKB1
MSTRG.22818	transcript	257623	1.08692904164512	0.834104299203452	0.985706971104647	CHS.42022.11	KLKB1
MSTRG.22818	transcript	257624	1.00106728693785	0.998015397924843	0.999681209366006	CHS.42022.12	KLKB1
MSTRG.22818	transcript	257625	1.45931997475062	0.407891209923502	0.872411051810382	CHS.42022.13	KLKB1
MSTRG.22820	transcript	257630	1.47239470208314	0.347040770355729	0.838760623877678	CHS.42023.4	F11
MSTRG.22820	transcript	257637	0.954010374304309	0.874695448646464	0.989267450437849	CHS.42023.11	F11
MSTRG.22820	transcript	257638	1.16892477549211	0.781285900825877	0.977863379773459	MSTRG.22820.12	F11
MSTRG.22820	transcript	257641	2.12620223626542	0.279316014021887	0.795737931552027	CHS.42023.12	F11
MSTRG.22820	transcript	257642	0.643991067430971	0.352857410779204	0.841934422543748	MSTRG.22820.16	F11
MSTRG.22823	transcript	257650	0.597586015188884	0.0123553740646187	0.332922410880296	CHS.125057	SLC25A5P6
MSTRG.22826	transcript	257671	0.545163051849222	0.171420973505734	0.705910917685469	MSTRG.22826.14	FAT1
MSTRG.22826	transcript	257672	0.351969051718527	0.003078756663633	0.231917973195467	CHS.42027.22	FAT1
MSTRG.22826	transcript	257673	0.501231448481562	0.17446844415809	0.708929754125452	CHS.42027.23	FAT1
MSTRG.22826	transcript	257674	1.62794916774455	0.241409031007943	0.769783815972367	MSTRG.22826.16	FAT1
MSTRG.22826	transcript	257676	0.7201835037373	0.472026991821483	0.902961884637041	MSTRG.22826.18	FAT1
MSTRG.22830	transcript	257693	1.13614341579218	0.765987302255293	0.975716072222134	CHS.42036.4	RP11-11N5.1
MSTRG.22831	transcript	257703	1.18751577214238	0.523291682581789	0.920041660590542	MSTRG.22831.1	MSTRG.22831
MSTRG.22836	transcript	257764	0.902258339444101	0.578613240204841	0.934443069437729	CHS.125060	RPL7AP27
MSTRG.22838	transcript	257796	0.625587517082232	0.192658193694426	0.726273475066088	CHS.42078.1	LOC105377615
MSTRG.22842	transcript	257851	3.82001893382518	0.180740042494111	0.713076149138399	CHS.130418	MT2P1
MSTRG.22843	transcript	257858	1.18180649742551	0.825046528731853	0.984429374677241	CHS.42096.1	UGT2B15
MSTRG.22844	transcript	257861	2.70200427680073	0.161376913741889	0.6945611442869	CHS.42097.1	UGT2B10
MSTRG.22844	transcript	257862	1.60289097158756	0.164941077532323	0.697786977740889	CHS.42097.2	UGT2B10
MSTRG.22844	transcript	257863	1.43643030168443	0.511230472159821	0.915799110435782	CHS.42097.3	UGT2B10
MSTRG.22845	transcript	257867	1.36451894811667	0.459800281365937	0.896568218950683	CHS.42098.1	UGT2A3
MSTRG.22846	transcript	257870	2.90436359798323	0.0414192600222159	0.47117560076281	CHS.42099.1	LOC101929773
MSTRG.22847	transcript	257875	3.10579916364777	0.294743588672655	0.807102873724362	CHS.42102.2	TDO2
MSTRG.22847	transcript	257876	2.55582039682055	0.148195096157288	0.682349725582177	CHS.42102.3	TDO2
MSTRG.22847	transcript	257877	0.898114508710566	0.753063779608749	0.972632893795057	CHS.42102.4	TDO2
MSTRG.22847	transcript	257878	1.17386551268185	0.710558834667358	0.96596077111678	CHS.42102.5	TDO2
MSTRG.22848	transcript	257879	2.23269026112114	0.221355050294178	0.752068397728724	CHS.42103.1	CTSO
MSTRG.22848	transcript	257880	1.08521195706315	0.913964131190106	0.989267450437849	CHS.42103.2	CTSO
MSTRG.22850	transcript	257895	0.900612754362172	0.571331805705704	0.931774472559336	CHS.130426	RPL7AP27
MSTRG.22853	transcript	257934	0.625959321567379	0.192139843743668	0.726107047732148	CHS.42130.1	LOC105377615
MSTRG.22854	transcript	257963	0.710923825975899	0.521191233670121	0.919650845628261	CHS.42142.2	CCDC127
MSTRG.22856	transcript	257970	0.680795910177409	0.218234578426628	0.750451004241009	CHS.42144.1	SDHA
MSTRG.22856	transcript	257971	1.06607716242144	0.876335514433528	0.989267450437849	CHS.42144.2	SDHA
MSTRG.22856	transcript	257972	1.52608405178628	0.351061917506825	0.841097982722536	CHS.42144.3	SDHA
MSTRG.22856	transcript	257973	1.19502971929827	0.678872542125259	0.956868536142809	CHS.42144.4	SDHA
MSTRG.22856	transcript	257974	0.993642645380933	0.991431511268192	0.99797398379319	CHS.42144.5	SDHA
MSTRG.22856	transcript	257975	0.946193708707365	0.900583289111635	0.989267450437849	CHS.42144.6	SDHA
MSTRG.22856	transcript	257976	1.11495677592201	0.725505157820439	0.968181774319132	CHS.42144.7	SDHA
MSTRG.22856	transcript	257977	1.27559907543771	0.474595641089254	0.903796634291107	CHS.42144.8	SDHA
MSTRG.22856	transcript	257978	1.25964973498292	0.629955786895429	0.950246077952732	CHS.42144.9	SDHA
MSTRG.22856	transcript	257980	1.28540932757291	0.643824456128022	0.953853336958739	CHS.42144.12	SDHA
MSTRG.22856	transcript	257981	1.10639757254517	0.755390391429356	0.973052941200835	CHS.42144.14	SDHA
MSTRG.22856	transcript	257982	0.308941699398877	0.144373187918457	0.67922812750602	CHS.42144.16	SDHA
MSTRG.22856	transcript	257983	1.79299500056496	0.128310007281168	0.661025516418122	CHS.42144.17	SDHA
MSTRG.22858	transcript	257994	0.575895045445777	0.190233889668522	0.724052337775238	CHS.42147.2	PDCD6
MSTRG.22858	transcript	257995	0.865506810691639	0.372798479229429	0.854673182729997	CHS.42147.3	PDCD6
MSTRG.22858	transcript	257996	0.634715451409448	0.0337354607497987	0.441690754640342	CHS.42147.4	PDCD6
MSTRG.22858	transcript	257999	0.591863462868524	0.319107492806905	0.822761292994836	CHS.42147.7	PDCD6
MSTRG.22858	transcript	258000	0.353037260816658	0.0530933108744418	0.511843845085142	CHS.42147.10	PDCD6
MSTRG.22858	transcript	258001	1.10608810528947	0.783192911856749	0.978284160211585	CHS.42147.9	PDCD6
MSTRG.22858	transcript	258008	0.763853691078752	0.268012255352739	0.789749720242273	CHS.42147.14	PDCD6
MSTRG.22861	transcript	258025	0.720333708085705	0.316469318461767	0.820491797494272	CHS.42150.1	EXOC3-AS1
MSTRG.22862	transcript	258035	0.487311761371191	0.149682365987829	0.682349725582177	CHS.42151.10	EXOC3
MSTRG.22863	transcript	258046	0.725729097128613	0.359077335827949	0.846026491040518	CHS.42153.1	PP7080
MSTRG.22863	transcript	258047	0.617531573614172	0.132308897380902	0.666886966536499	MSTRG.22863.2	MSTRG.22863
MSTRG.22863	transcript	258056	0.660623394274672	0.129497877744299	0.662993044780174	MSTRG.22863.11	MSTRG.22863
MSTRG.22863	transcript	258057	0.625679798576944	0.137380162395499	0.66989757691027	CHS.42152.10	SLC9A3
MSTRG.22866	transcript	258083	0.573071171408694	0.0305881469417849	0.429473754331988	CHS.42158.1	LOC105374606
MSTRG.22873	transcript	258146	0.435257568601999	0.00777263237655956	0.312353988820067	CHS.42168.1	LOC101928768
MSTRG.22875	transcript	258174	0.826605422933329	0.600443421490107	0.94164487271752	MSTRG.22875.9	BRD9
MSTRG.22875	transcript	258179	1.04777640900098	0.896749564744872	0.989267450437849	CHS.42170.15	BRD9
MSTRG.22877	transcript	258220	0.494951598392575	0.0875226801523916	0.588392297282891	CHS.42179.16	SLC12A7
MSTRG.22877	transcript	258221	1.10506201762952	0.856280644781189	0.988367714082499	MSTRG.22877.17	SLC12A7
MSTRG.22877	transcript	258222	2.09449575469187	0.0767432829909308	0.565730324930451	MSTRG.22877.16	SLC12A7
MSTRG.22882	transcript	258243	0.655037247808449	0.151056424978039	0.682349725582177	CHS.42186.6	SLC6A19
MSTRG.22882	transcript	258245	0.647739211535934	0.32251851851613	0.824668496544159	CHS.42186.8	SLC6A19
MSTRG.22883	transcript	258256	0.794876973092069	0.548141000494628	0.923508380044092	MSTRG.22883.4	TERT
MSTRG.22883	transcript	258257	0.813229738091052	0.591044425352199	0.938457764064177	CHS.42188.4	TERT
MSTRG.22884	transcript	258263	0.505572589860035	0.000367161671578686	0.118039199183337	MSTRG.22884.3	MSTRG.22884
MSTRG.22885	transcript	258283	0.687262272152173	0.34086766482687	0.836759702341401	CHS.42197.11	LPCAT1
MSTRG.22885	transcript	258286	1.01711154791044	0.956809479149778	0.994821216057931	CHS.42197.14	LPCAT1
MSTRG.22887	transcript	258293	0.632314079592463	0.208500273004641	0.741532500249678	CHS.42204.1	SDHAP3
MSTRG.22887	transcript	258297	2.06222411614593	0.361289277765895	0.847174859364391	CHS.42204.5	SDHAP3
MSTRG.22887	transcript	258298	0.864333344808464	0.760944953800271	0.974526482357754	MSTRG.22887.7	SDHAP3
MSTRG.22887	transcript	258300	0.763693597062882	0.514397603715645	0.917114430748962	MSTRG.22887.5	SDHAP3
MSTRG.22887	transcript	258301	0.941959273883443	0.880776642904263	0.989267450437849	MSTRG.22887.9	SDHAP3
MSTRG.22887	transcript	258302	1.09247138167416	0.851866152953385	0.987925330220862	MSTRG.22887.10	SDHAP3
MSTRG.22889	transcript	258318	1.41233910780677	0.695374474844113	0.961553013158555	CHS.42212.4	MRPL36
MSTRG.22889	transcript	258319	1.19755956579077	0.740453625774283	0.971164105469209	CHS.42212.5	MRPL36
MSTRG.22889	transcript	258320	0.616625756784638	0.0312838502851281	0.433078660982933	CHS.42212.6	MRPL36
MSTRG.22889	transcript	258325	1.26177123545106	0.555151229049787	0.925248330403901	CHS.42212.11	MRPL36
MSTRG.22889	transcript	258328	0.828911037241938	0.726616438934144	0.968181774319132	CHS.42212.14	MRPL36
MSTRG.22891	transcript	258331	0.510999358685663	0.00829263138365133	0.321283659664612	CHS.42214.1	NDUFS6
MSTRG.22891	transcript	258332	0.382890357459983	0.0667889707324486	0.548301709028904	CHS.42214.2	NDUFS6
MSTRG.22891	transcript	258333	0.603392337071775	0.215643439651196	0.748041746774625	CHS.42214.5	NDUFS6
MSTRG.22891	transcript	258334	0.121298942441379	0.0254285041373254	0.407948958035439	CHS.42214.6	NDUFS6
MSTRG.22891	transcript	258335	0.862508384437452	0.539270897844103	0.921572638247181	CHS.42214.7	NDUFS6
MSTRG.22891	transcript	258336	0.764058988613222	0.537026720252309	0.921572638247181	CHS.42214.8	NDUFS6
MSTRG.22891	transcript	258340	0.429394402924472	0.162857525954605	0.695373185843171	CHS.42214.13	NDUFS6
MSTRG.22891	transcript	258341	0.550737695194491	0.223264574509269	0.754143051484277	CHS.42214.14	NDUFS6
MSTRG.22894	transcript	258501	1.10018019120486	0.773195518662972	0.976459556450296	MSTRG.22894.1	MSTRG.22894
MSTRG.22894	transcript	258502	1.0477439556628	0.909357904361372	0.989267450437849	MSTRG.22894.2	MSTRG.22894
MSTRG.22894	transcript	258504	1.19764798450321	0.747504996884676	0.972096663638636	CHS.42279.1	MSTRG.22894
MSTRG.22894	transcript	258505	1.10111302005977	0.765212520983711	0.97565746821643	MSTRG.22894.5	MSTRG.22894
MSTRG.22895	transcript	258509	1.04784464438175	0.94093733015733	0.992876252658941	CHS.42281.1	MED10
MSTRG.22895	transcript	258510	1.58852256347565	0.200092969403814	0.733422120473732	CHS.42281.2	MED10
MSTRG.22895	transcript	258513	0.579887371646859	0.306546748544657	0.814112846647789	CHS.42281.5	MED10
MSTRG.22895	transcript	258514	0.876169945448479	0.706085507927494	0.96460022269681	CHS.42281.6	MED10
MSTRG.22895	transcript	258515	0.365153736893726	0.0583934915118132	0.526154296724207	CHS.42281.7	MED10
MSTRG.22897	transcript	258529	1.59335784230459	0.214826787060806	0.74724295797039	MSTRG.22897.1	LINC01018
MSTRG.22897	transcript	258535	3.2170606050428	0.0826975092678202	0.580276398438002	CHS.42285.8	LINC01018
MSTRG.22898	transcript	258543	0.977956384084269	0.937227624902606	0.992796088993103	CHS.42286.8	NSUN2
MSTRG.22898	transcript	258545	0.753244961292157	0.407135009648874	0.872411051810382	CHS.42286.10	NSUN2
MSTRG.22899	transcript	258551	1.41061785698905	0.350260089721327	0.840664613477824	CHS.42287.1	SRD5A1
MSTRG.22899	transcript	258552	1.56050459351747	0.374799943712102	0.855673663896152	CHS.42287.2	SRD5A1
MSTRG.22899	transcript	258553	1.5020967652424	0.475669199598955	0.904243912400515	CHS.42287.3	SRD5A1
MSTRG.22899	transcript	258554	0.96670933071611	0.930333725693741	0.991876909958731	CHS.42287.4	SRD5A1
MSTRG.22900	transcript	258556	1.924116905077	0.131967304009926	0.666233908177661	MSTRG.22900.1	MSTRG.22900
MSTRG.22914	transcript	258693	0.50888925828217	0.039276247623083	0.463526662787398	CHS.42318.1	MIR4458HG
